t,ax,ay,az
24.88571428571429,-9.75,-2.5,-29.75
24.8952380952381,-9.75,-2.25,-29.25
24.90476190476191,-9.5,-2.25,-29.0
24.914285714285718,-9.5,-2.5,-29.75
24.923809523809528,-10.0,-2.25,-29.5
24.933333333333337,-9.75,-2.25,-29.25
24.942857142857147,-9.25,-2.75,-29.25
24.952380952380956,-9.5,-3.0,-29.25
24.961904761904766,-9.5,-2.5,-29.5
24.971428571428575,-10.0,-2.5,-29.0
24.980952380952385,-9.25,-2.75,-29.5
24.990476190476194,-10.0,-2.5,-29.25
25.0,-9.5,-2.5,-29.25
25.009523809523813,-9.0,-2.25,-29.25
25.019047619047623,-9.75,-2.25,-29.5
25.028571428571432,-9.75,-2.25,-29.0
25.03809523809524,-9.5,-2.25,-29.25
25.04761904761905,-9.75,-2.25,-29.5
25.05714285714286,-9.25,-2.5,-29.25
25.06666666666667,-9.75,-2.25,-29.0
25.07619047619048,-9.5,-2.25,-29.5
25.08571428571429,-9.5,-2.25,-29.0
25.0952380952381,-9.5,-2.25,-29.0
25.104761904761908,-9.75,-2.5,-29.0
25.114285714285717,-9.75,-2.25,-29.25
25.123809523809527,-9.75,-2.25,-29.0
25.133333333333336,-9.5,-2.0,-29.0
25.142857142857146,-9.5,-2.25,-28.75
25.152380952380955,-9.25,-2.0,-29.0
25.161904761904765,-9.25,-2.25,-29.0
25.171428571428574,-9.75,-2.0,-28.75
25.180952380952384,-9.5,-2.0,-29.5
25.190476190476193,-9.5,-2.0,-28.75
25.2,-9.25,-2.75,-29.25
25.209523809523812,-9.75,-2.0,-28.75
25.219047619047622,-9.5,-2.0,-28.5
25.22857142857143,-9.5,-2.25,-28.75
25.23809523809524,-9.5,-2.25,-28.75
25.24761904761905,-9.5,-2.0,-29.0
25.25714285714286,-9.5,-1.25,-28.75
25.26666666666667,-9.75,-1.75,-28.75
25.27619047619048,-9.25,-2.0,-29.0
25.28571428571429,-9.75,-1.75,-29.0
25.295238095238098,-9.5,-1.5,-28.5
25.304761904761907,-9.5,-2.0,-28.75
25.314285714285717,-9.25,-1.75,-29.0
25.323809523809526,-9.5,-1.75,-28.5
25.333333333333336,-9.5,-1.5,-28.5
25.342857142857145,-9.75,-1.75,-29.0
25.352380952380955,-9.5,-1.5,-28.75
25.361904761904764,-9.5,-1.5,-28.5
25.371428571428574,-9.0,-1.75,-28.5
25.380952380952383,-9.25,-1.25,-28.5
25.390476190476193,-9.5,-1.25,-29.0
25.400000000000002,-9.5,-1.5,-28.5
25.40952380952381,-9.25,-1.5,-28.5
25.41904761904762,-9.5,-1.75,-28.5
25.42857142857143,-9.25,-1.25,-28.5
25.43809523809524,-9.25,-1.75,-28.75
25.44761904761905,-9.25,-1.5,-28.5
25.45714285714286,-9.25,-1.75,-28.75
25.46666666666667,-9.25,-1.5,-28.5
25.476190476190478,-9.5,-1.25,-28.75
25.485714285714288,-9.5,-1.5,-28.5
25.495238095238097,-9.25,-1.75,-28.5
25.504761904761907,-9.5,-1.75,-28.75
25.514285714285716,-9.5,-1.5,-28.5
25.523809523809526,-9.25,-1.5,-28.5
25.533333333333335,-9.0,-1.5,-28.5
25.542857142857144,-9.25,-1.0,-28.5
25.552380952380954,-9.0,-1.5,-28.25
25.561904761904763,-9.25,-1.25,-28.5
25.571428571428573,-9.0,-1.0,-28.5
25.580952380952382,-9.5,-1.25,-28.0
25.590476190476192,-9.5,-1.5,-28.25
25.6,-9.0,-1.25,-28.25
25.60952380952381,-9.75,-0.75,-28.0
25.61904761904762,-8.75,-1.5,-28.5
25.62857142857143,-9.25,-1.25,-28.75
25.63809523809524,-9.25,-1.0,-28.0
25.64761904761905,-9.0,-1.25,-28.0
25.65714285714286,-9.0,-1.0,-28.25
25.666666666666668,-9.0,-1.25,-28.25
25.676190476190477,-9.0,-1.0,-28.25
25.685714285714287,-8.75,-1.0,-28.25
25.695238095238096,-9.0,-0.75,-28.25
25.704761904761906,-9.5,-1.25,-28.0
25.714285714285715,-9.0,-1.0,-28.5
25.723809523809525,-9.0,-1.0,-28.0
25.733333333333334,-9.5,-0.75,-27.75
25.742857142857144,-9.75,-1.0,-28.25
25.752380952380953,-9.25,-0.75,-28.25
25.761904761904763,-9.5,-1.0,-28.0
25.771428571428572,-9.0,-0.5,-28.0
25.78095238095238,-9.5,-1.0,-28.0
25.79047619047619,-9.5,-0.5,-28.25
25.8,-9.25,-1.0,-28.25
25.80952380952381,-9.25,-0.75,-28.0
25.81904761904762,-8.75,-1.0,-28.25
25.82857142857143,-9.25,-1.0,-28.0
25.83809523809524,-9.25,-0.75,-28.0
25.84761904761905,-9.25,-1.25,-28.0
25.85714285714286,-8.75,-0.5,-28.25
25.86666666666667,-9.25,-0.5,-27.75
25.87619047619048,-9.5,-0.75,-28.0
25.88571428571429,-8.75,-0.75,-28.0
25.8952380952381,-9.25,-0.5,-27.5
25.90476190476191,-9.25,-1.25,-28.0
25.914285714285718,-9.75,-0.5,-27.75
25.923809523809528,-9.0,-0.25,-27.5
25.933333333333337,-9.25,-0.25,-28.0
25.942857142857147,-9.25,-0.5,-28.0
25.952380952380956,-9.0,-0.5,-27.5
25.961904761904766,-8.75,-0.5,-27.75
25.971428571428575,-9.5,-0.25,-28.0
25.980952380952385,-9.25,-0.25,-27.75
25.990476190476194,-8.75,-0.5,-27.75
26.0,-9.0,-0.25,-27.5
26.009523809523813,-9.0,-0.5,-27.75
26.019047619047623,-8.75,-0.25,-27.75
26.028571428571432,-9.25,-0.5,-27.5
26.03809523809524,-9.0,-0.5,-27.75
26.04761904761905,-9.0,-0.25,-27.0
26.05714285714286,-9.25,0.0,-27.5
26.06666666666667,-9.0,-0.5,-27.25
26.07619047619048,-8.75,-0.5,-27.75
26.08571428571429,-9.0,0.0,-27.5
26.0952380952381,-9.25,-0.25,-27.75
