t,pressure
55.78,65874.74753639806
55.800000000000004,65879.5000231186
55.82,65884.25236675171
55.84,65889.00456730447
55.86,65893.756624784
55.88,65898.5085391976
55.9,65903.26031055262
55.92,65908.0119388565
55.94,65912.76342411681
55.96,65917.51476634126
55.980000000000004,65922.26751468502
56.0,65927.02961789396
56.02,65931.79157775803
56.04,65936.55339428535
56.06,65941.3150674836
56.08,65946.07659735833
56.1,65950.83798391419
56.120000000000005,65955.59922715602
56.14,65960.36032708878
56.160000000000004,65965.12128371761
56.18,65969.88209704768
56.2,65974.6427670844
56.22,65979.40329383317
56.24,65984.16367729964
56.26,65988.9239174895
56.28,65993.68401440863
56.300000000000004,65998.443968063
56.32,66003.20377845869
56.34,66007.9634456019
56.36,66012.722969499
56.38,66017.48235015635
56.4,66022.24158758057
56.42,66027.00068177826
56.44,66031.75963275624
56.46,66036.51844052134
56.480000000000004,66041.27710508062
56.5,66046.03562644117
56.52,66050.79400461017
56.54,66055.55223959498
56.56,66060.31033140304
56.58,66065.0682800418
56.6,66069.82608551896
56.620000000000005,66074.58374784219
56.64,66079.34126701934
56.660000000000004,66084.0986430583
56.68,66088.85587596716
56.7,66093.612965754
56.72,66098.36991242708
56.74,66103.12671599467
56.76,66107.88337646524
56.78,66112.63989384721
56.800000000000004,66117.39859250866
56.82,66122.16591324889
56.84,66126.93309059305
56.86,66131.70012454997
56.88,66136.46701512816
56.9,66141.23376233374
56.92,66146.00036617221
56.94,66150.76682664927
56.96,66155.53314377068
56.980000000000004,66160.29931754229
57.0,66165.06534797019
57.02,66169.83123506044
57.04,66174.59697881935
57.06,66179.36257925324
57.08,66184.12803636864
57.1,66188.89335017213
57.120000000000005,66193.65852067045
57.14,66198.4235478704
57.160000000000004,66203.18843177897
57.18,66207.95317240313
57.2,66212.7177697501
57.22,66217.4822238271
57.24,66222.24653464151
57.26,66227.01070220077
57.28,66231.7747265125
57.300000000000004,66236.53860758439
57.32,66241.30234542418
57.34,66246.06594003977
57.36,66250.82939143918
57.38,66255.59269963042
57.4,66260.35586462173
57.42,66265.11888642129
57.44,66269.88176503754
57.46,66274.6445004789
57.480000000000004,66279.40709275393
57.5,66284.1695418713
57.52,66288.93184783973
57.54,66293.69401066804
57.56,66298.4560303652
57.58,66303.2179069401
57.6,66307.97964040196
57.620000000000005,66312.74377549678
57.64,66317.5163590567
57.660000000000004,66322.2887991966
57.68,66327.06109592595
57.7,66331.83324925374
57.72,66336.60525918668
57.74,66341.37712573085
57.76,66346.14884889255
57.78,66350.92042867806
57.800000000000004,66355.69186509389
57.82,66360.46315814657
57.84,66365.23430784282
57.86,66370.00531418945
57.88,66374.77617719337
57.9,66379.54689686163
57.92,66384.31747320137
57.94,66389.08790621981
57.96,66393.85819592435
57.980000000000004,66398.62834232238
58.0,66403.39834542152
58.02,66408.16820522939
58.04,66412.93792175378
58.06,66417.70749500251
58.08,66422.47692498362
58.1,66427.24621170516
58.120000000000005,66432.01535517529
58.14,66436.78435540224
58.160000000000004,66441.55321239444
58.18,66446.32192616026
58.2,66451.0904967083
58.22,66455.85892404715
58.24,66460.62720818556
58.26,66465.3953491323
58.28,66470.16334689636
58.300000000000004,66474.93120148667
58.32,66479.69891291237
58.34,66484.46648118256
58.36,66489.23390630662
58.38,66494.00118829373
58.4,66498.76832715343
58.42,66503.53532289514
58.44,66508.30437801949
58.46,66513.0822745341
58.480000000000004,66517.86002762397
58.5,66522.63763729892
58.52,66527.41510356839
58.54,66532.19242643955
58.56,66536.969605919
58.58,66541.74664201333
58.6,66546.52353472933
58.620000000000005,66551.30028407383
58.64,66556.07689005385
58.660000000000004,66560.85335267645
58.68,66565.62967194887
58.7,66570.40584787841
58.72,66575.18188047249
58.74,66579.95776973861
58.76,66584.73351568445
58.78,66589.50911831767
58.800000000000004,66594.28457764615
58.82,66599.05989367775
58.84,66603.83506642056
58.86,66608.61009588267
58.88,66613.38498207233
58.9,66618.15972499785
58.92,66622.93432466766
58.94,66627.70878109024
58.96,66632.48309427428
58.980000000000004,66637.25726422836
59.0,66642.03129096134
59.02,66646.80517448204
59.04,66651.57891479945
59.06,66656.3525119226
59.08,66661.12596586066
59.1,66665.89927662285
59.120000000000005,66670.67244421848
59.14,66675.44546865694
59.160000000000004,66680.21834994774
59.18,66684.99108810037
59.2,66689.76368312456
59.22,66694.53613502994
59.24,66699.30844382635
59.26,66704.0818979666
59.28,66708.86515920667
59.300000000000004,66713.64827703068
59.32,66718.43125144875
59.34,66723.21408247075
59.36,66727.99677010435
59.38,66732.77931435636
59.4,66737.5617152338
59.42,66742.34397274362
59.44,66747.12608689307
59.46,66751.90805768936
59.480000000000004,66756.68988513993
59.5,66761.47156925223
59.52,66766.25311003388
59.54,66771.03450749257
59.56,66775.81576163613
59.58,66780.59687247238
59.6,66785.3778400094
59.620000000000005,66790.1586642552
59.64,66794.93934521804
59.660000000000004,66799.71988290615
59.68,66804.50027732797
59.7,66809.28052849197
59.72,66814.06063640674
59.74,66818.84060108091
59.76,66823.62042252331
59.78,66828.40010074269
59.800000000000004,66833.17963574808
59.82,66837.95902754841
59.84,66842.73827615287
59.86,66847.5173815706
59.88,66852.29634381093
59.9,66857.07516288322
59.92,66861.85383879693
59.94,66866.63237156159
59.96,66871.41076118685
59.980000000000004,66876.18900768235
60.0,66880.96711105794
60.02,66885.74507132337
60.04,66890.52288848866
60.06,66895.30056256376
60.08,66900.0780935588
60.1,66904.8665654688
60.120000000000005,66909.65510017902
60.14,66914.44349150182
60.160000000000004,66919.23173944744
60.18,66924.01984402402
60.2,66928.80780523871
60.22,66933.59562309863
60.24,66938.38329761112
60.26,66943.17082878346
60.28,66947.95821662324
60.300000000000004,66952.74546113802
60.32,66957.5325623355
60.34,66962.31952022346
60.36,66967.10633480988
60.38,66971.89300610265
60.4,66976.67953410995
60.42,66981.46591883992
60.44,66986.25216030088
60.46,66991.03825850118
60.480000000000004,66995.82421344936
60.5,67000.61002515398
60.52,67005.3956936237
60.54,67010.18121886728
60.56,67014.96660089362
60.58,67019.7518397116
60.6,67024.53693533028
60.620000000000005,67029.32188775872
60.64,67034.10669700618
60.660000000000004,67038.8913630819
60.68,67043.6758859953
60.7,67048.46026575581
60.72,67053.24450237298
60.74,67058.02859585642
60.76,67062.8125462159
60.78,67067.59635346108
60.800000000000004,67072.38001760191
60.82,67077.16353864825
60.84,67081.94691661018
60.86,67086.73015149773
60.88,67091.51324332111
60.9,67096.29619209055
60.92,67101.08804951658
60.94,67105.88205347814
60.96,67110.67591407783
60.980000000000004,67115.469631326
61.0,67120.2632052316
61.02,67125.05663580187
61.04,67129.8499230442
61.06,67134.64306696595
61.08,67139.43606757474
61.1,67144.22892487822
61.120000000000005,67149.02163888412
61.14,67153.8142096003
61.160000000000004,67158.60663703475
61.18,67163.39892119546
61.2,67168.19106209064
61.22,67172.98305972847
61.24,67177.77491411736
61.26,67182.56662526568
61.28,67187.35819318202
61.300000000000004,67192.14961787501
61.32,67196.94089935334
61.34,67201.73203762583
61.36,67206.52303270141
61.38,67211.31388458902
61.4,67216.10459329777
61.42,67220.89515883678
61.44,67225.68558121532
61.46,67230.47586044268
61.480000000000004,67235.26599652834
61.5,67240.05598948179
61.52,67244.84583931258
61.54,67249.63554603039
61.56,67254.42510964502
61.58,67259.21453016618
61.6,67264.00380760388
61.620000000000005,67268.792941968
61.64,67273.58193326864
61.660000000000004,67278.37078151589
61.68,67283.15948672
61.7,67287.94804889124
61.72,67292.73646803999
61.74,67297.53116599032
61.76,67302.33069169434
61.78,67307.13007406706
61.800000000000004,67311.92931311918
61.82,67316.7284088602
61.84,67321.52736129778
61.86,67326.32617043935
61.88,67331.12483629253
61.9,67335.92335886495
61.92,67340.72173816442
61.940000000000005,67345.51997419877
61.96,67350.31806697605
61.980000000000004,67355.11601650424
62.0,67359.91382279157
62.02,67364.71148584626
62.04,67369.5090056767
62.06,67374.30638229131
62.08,67379.10361569868
62.1,67383.90070590746
62.120000000000005,67388.69765292638
62.14,67393.49445676422
62.160000000000004,67398.29111743
62.18,67403.0876349326
62.2,67407.8840092812
62.22,67412.6802404849
62.24,67417.476328553
62.26,67422.27227349483
62.28,67427.06807531984
62.300000000000004,67431.86373403754
62.32,67436.65924965753
62.34,67441.45462218947
62.36,67446.24985164317
62.38,67451.04493802837
62.4,67455.83988135507
62.42,67460.63468163318
62.440000000000005,67465.42933887281
62.46,67470.22385308407
62.480000000000004,67475.0182242772
62.5,67479.8124524625
62.52,67484.60653765032
62.54,67489.4004798511
62.56,67494.19746504945
62.58,67499.0025650534
62.6,67503.8075217608
62.620000000000005,67508.6123351823
62.64,67513.41700532823
62.660000000000004,67518.22153220662
62.68,67523.02591582506
62.7,67527.8301561912
62.72,67532.63425331282
62.74,67537.43820719776
62.76,67542.24201785406
62.78,67547.0456852897
62.800000000000004,67551.8492095129
62.82,67556.65259053186
62.84,67561.45582835498
62.86,67566.25892299066
62.88,67571.06187444749
62.9,67575.8646827341
62.92,67580.66734785923
62.940000000000005,67585.46986983166
62.96,67590.27224866036
62.980000000000004,67595.07448435423
63.0,67599.87657692247
63.02,67604.67852637412
63.04,67609.4803327185
63.06,67614.28199596492
63.08,67619.08351612283
63.1,67623.88489320173
63.120000000000005,67628.68612721121
63.14,67633.48721816092
63.160000000000004,67638.28816606067
63.18,67643.08897092017
63.2,67647.88963274944
63.22,67652.69015155837
63.24,67657.49052735706
63.26,67662.29076015559
63.28,67667.09084996422
63.300000000000004,67671.89079679323
63.32,67676.69060065295
63.34,67681.49026155383
63.36,67686.2897795064
63.38,67691.08915452113
63.4,67695.89921729002
63.42,67700.70980091901
63.440000000000005,67705.52024130007
63.46,67710.33053844383
63.480000000000004,67715.14069235924
63.5,67719.95070305397
63.52,67724.76057053576
63.54,67729.57029481242
63.56,67734.37987589196
63.58,67739.18931378232
63.6,67743.99860849173
63.620000000000005,67748.80776002834
63.64,67753.61676840053
63.660000000000004,67758.42563361669
63.68,67763.23435568536
63.7,67768.04293461516
63.72,67772.85137041478
63.74,67777.65966309301
63.76,67782.46781265877
63.78,67787.27581912097
63.800000000000004,67792.08368248871
63.82,67796.89140277109
63.84,67801.69897997737
63.86,67806.50641411683
63.88,67811.31370519889
63.9,67816.12085323303
63.92,67820.92785822882
63.940000000000005,67825.73472019589
63.96,67830.54143914401
63.980000000000004,67835.34801508288
64.0,67840.1544480225
64.02,67844.96073797268
64.04,67849.76688494357
64.06,67854.57288894519
64.08,67859.37874998778
64.1,67864.1844680816
64.12,67868.99004323695
64.14,67873.79547546424
64.16,67878.600764774
64.18,67883.40591117667
64.2,67888.21091468296
64.22,67893.02218431968
64.24,67897.83844745527
64.26,67902.65456738333
64.28,67907.47054411483
64.3,67912.28637765962
64.32000000000001,67917.10206802569
64.34,67921.91761522082
64.36,67926.73301925295
64.38,67931.54828013001
64.4,67936.36339786017
64.42,67941.17837245154
64.44,67945.99320391247
64.46000000000001,67950.80789225128
64.48,67955.62243747653
64.5,67960.43683959675
64.52,67965.25109862059
64.54,67970.06521455683
64.56,67974.87918741436
64.58,67979.69301720201
64.6,67984.50670392888
64.62,67989.320247604
64.64,67994.13364823662
64.66,67998.94690583594
64.68,68003.7600204114
64.7,68008.57299197241
64.72,68013.38582052849
64.74,68018.19850608926
64.76,68023.01104866444
64.78,68027.8234482637
64.8,68032.63570489698
64.82000000000001,68037.44781857409
64.84,68042.25978930511
64.86,68047.07161710004
64.88,68051.88330196908
64.9,68056.69484392245
64.92,68061.50624297043
64.94,68066.31749912337
64.96000000000001,68071.1286123918
64.98,68075.93958278607
65.0,68080.75041031689
65.02,68085.56109499482
65.04,68090.37299335009
65.06,68095.19498855635
65.08,68100.01684059785
65.1,68104.83854948546
65.12,68109.66011522993
65.14,68114.48153783988
65.16,68119.30281732325
65.18,68124.12395368789
65.2,68128.94494694195
65.22,68133.76579709348
65.24,68138.58650415076
65.26,68143.4070681221
65.28,68148.22748901595
65.3,68153.04776684083
65.32000000000001,68157.86790160535
65.34,68162.68789331823
65.36,68167.50774198827
65.38,68172.3274476243
65.4,68177.14701023536
65.42,68181.96642983043
65.44,68186.78570641868
65.46000000000001,68191.60484000933
65.48,68196.4238306117
65.5,68201.2426782352
65.52,68206.0613828893
65.54,68210.87994458353
65.56,68215.6983633276
65.58,68220.51663913114
65.6,68225.33477200402
65.62,68230.15276195602
65.64,68234.97060899716
65.66,68239.78831313741
65.68,68244.60587438692
65.7,68249.42329275586
65.72,68254.24056825446
65.74,68259.05770089304
65.76,68263.87469068206
65.78,68268.69153763185
65.8,68273.50824175308
65.82000000000001,68278.32480305621
65.84,68283.14122155202
65.86,68287.95749725116
65.88,68292.78094208903
65.9,68297.60857877636
65.92,68302.43607235442
65.94,68307.26342283422
65.96000000000001,68312.09063022569
65.98,68316.91769453684
66.0,68321.74461577572
66.02,68326.57139395033
66.04,68331.3980290689
66.06,68336.2245211397
66.08,68341.05087017108
66.1,68345.87707617153
66.12,68350.70313914957
66.14,68355.52905911388
66.16,68360.35483607321
66.18,68365.18047003631
66.2,68370.0059610122
66.22,68374.83130900977
66.24,68379.65651403816
66.26,68384.48157610648
66.28,68389.30649522405
66.3,68394.13127140021
66.32000000000001,68398.95590464438
66.34,68403.78039496602
66.36,68408.6047423748
66.38,68413.42894688027
66.4,68418.25300849228
66.42,68423.07692722052
66.44,68427.90070307498
66.46000000000001,68432.72433606557
66.48,68437.54782620238
66.5,68442.37117349553
66.52,68447.1943779552
66.54,68452.01743959167
66.56,68456.84035841531
66.58,68461.66313443646
66.6,68466.48576766567
66.62,68471.30825811341
66.64,68476.13060579036
66.66,68480.95281070712
66.68,68485.77487287455
66.7,68490.59781620276
66.72,68495.43129002555
66.74,68500.2646207854
66.76,68505.09780849342
66.78,68509.93085316032
66.8,68514.76375479513
66.82000000000001,68519.5965134058
66.84,68524.42912900049
66.86,68529.26160158735
66.88,68534.09393117474
66.9,68538.92611777103
66.92,68543.75816138473
66.94,68548.59006202439
66.96000000000001,68553.42181969873
66.98,68558.25343441645
67.0,68563.08490618644
67.02,68567.91623501759
67.04,68572.74742091897
67.06,68577.5784638996
67.08,68582.40936396876
67.1,68587.2401211357
67.12,68592.0707354098
67.14,68596.90120680045
67.16,68601.73153531726
67.18,68606.56172096971
67.2,68611.39176376759
67.22,68616.22166372056
67.24,68621.05142083851
67.26,68625.88103513132
67.28,68630.710506609
67.3,68635.53983528161
67.32000000000001,68640.36902115929
67.34,68645.19806425224
67.36,68650.02696457079
67.38,68654.8557221252
67.4,68659.68433692597
67.42,68664.51280898352
67.44,68669.34113830847
67.46000000000001,68674.16932491139
67.48,68678.99736880303
67.5,68683.82526999412
67.52,68688.65302849552
67.54,68693.48647246651
67.56,68698.32569285049
67.58,68703.16477023045
67.6,68708.00370461759
67.62,68712.8424960221
67.64,68717.68114445239
67.66,68722.51964991656
67.68,68727.35801242292
67.7,68732.19623197973
67.72,68737.03430859544
67.74,68741.87224227854
67.76,68746.71003303766
67.78,68751.54768088143
67.8,68756.38518581868
67.82000000000001,68761.22254785823
67.84,68766.05976700905
67.86,68770.89684328015
67.88,68775.73377668069
67.9,68780.57056721987
67.92,68785.40721490697
67.94,68790.24371975138
67.96000000000001,68795.08008176259
67.98,68799.91630095002
68.0,68804.7523773234
68.02,68809.58831089233
68.04,68814.42410166663
68.06,68819.2597496561
68.08,68824.0952548707
68.1,68828.93061732042
68.12,68833.76583701535
68.14,68838.60091396561
68.16,68843.43584818146
68.18,68848.2706396731
68.2,68853.10528845098
68.22,68857.93979452545
68.24,68862.77415790706
68.26,68867.60837860632
68.28,68872.44245663393
68.3,68877.27639200057
68.32000000000001,68882.11018471699
68.34,68886.94383479404
68.36,68891.77734224268
68.38,68896.62077646307
68.4,68901.46579590354
68.42,68906.3106724005
68.44,68911.15540596511
68.46000000000001,68915.99999660687
68.48,68920.84444433408
68.5,68925.68874915497
68.52,68930.53291107787
68.54,68935.3769301112
68.56,68940.22080626355
68.58,68945.0645395434
68.60000000000001,68949.90812995957
68.62,68954.75157752077
68.64,68959.5948822359
68.66,68964.4380441139
68.68,68969.28106316387
68.7,68974.1239393949
68.72,68978.96667281624
68.74,68983.80926343716
68.76,68988.6517112671
68.78,68993.49401631542
68.8,68998.33617859177
68.82000000000001,69003.17819810566
68.84,69008.02007486686
68.86,69012.86180888508
68.88,69017.70340017023
68.9,69022.54484873221
68.92,69027.38615458105
68.94,69032.2273177268
68.96000000000001,69037.06833817967
68.98,69041.90921594978
69.0,69046.74995104752
69.02,69051.59054348312
69.04,69056.43099326713
69.06,69061.27130040995
69.08,69066.11146492223
69.10000000000001,69070.95148681458
69.12,69075.7913660977
69.14,69080.63110278237
69.16,69085.47069687936
69.18,69090.31014839976
69.2,69095.15134914272
69.22,69100.00236260281
69.24,69104.85323317032
69.26,69109.7039608563
69.28,69114.55454567177
69.3,69119.40498762569
69.32000000000001,69124.25528672634
69.34,69129.10544298207
69.36,69133.95545640135
69.38,69138.80532699263
69.4,69143.65505476463
69.42,69148.50463972596
69.44,69153.35408188548
69.46000000000001,69158.20338125202
69.48,69163.0525378346
69.5,69167.90155164227
69.52,69172.75042268416
69.54,69177.59915096949
69.56,69182.44773650762
69.58,69187.29617930781
69.60000000000001,69192.14447937968
69.62,69196.99263673263
69.64,69201.84065137638
69.66,69206.68852332054
69.68,69211.53625257497
69.7,69216.38383914948
69.72,69221.23128305403
69.74,69226.07858429862
69.76,69230.92574289336
69.78,69235.77275884831
69.8,69240.61963217378
69.82000000000001,69245.46636287998
69.84,69250.3129509773
69.86,69255.15939647614
69.88,69260.00569938705
69.9,69264.8518597206
69.92,69269.6978774874
69.94,69274.54375269814
69.96000000000001,69279.38948536366
69.98,69284.23507549467
70.0,69289.08052310217
70.02,69293.92582819703
70.04,69298.77592202327
70.06,69303.63283663504
70.08,69308.48960841767
70.10000000000001,69313.34623738239
70.12,69318.2027235398
70.14,69323.05906689858
70.16,69327.91526746706
70.18,69332.77132525388
70.2,69337.62724026738
70.22,69342.48301251621
70.24,69347.33864200914
70.26,69352.19412875493
70.28,69357.0494727625
70.3,69361.90467404084
70.32000000000001,69366.759732599
70.34,69371.61464844612
70.36,69376.4694215915
70.38,69381.32405204432
70.4,69386.17853981408
70.42,69391.03288491016
70.44,69395.88708734217
70.46000000000001,69400.74114711967
70.48,69405.59506425244
70.5,69410.44883875024
70.52,69415.3024706229
70.54,69420.15595988037
70.56,69425.00930653271
70.58,69429.86251058988
70.60000000000001,69434.71557206215
70.62,69439.56849095962
70.64,69444.42126729265
70.66,69449.27390107156
70.68,69454.1263923068
70.7,69458.97874100889
70.72,69463.83094718837
70.74,69468.68301085588
70.76,69473.53493202217
70.78,69478.38671069789
70.8,69483.23834689397
70.82000000000001,69488.08984062119
70.84,69492.94119189058
70.86,69497.7924007131
70.88,69502.65084599191
70.9,69507.51370680191
70.92,69512.37642484806
70.94,69517.23900014159
70.96000000000001,69522.10143269284
70.98,69526.96372251029
71.0,69531.82586960247
71.02,69536.6878739778
71.04,69541.54973564499
71.06,69546.41145461268
71.08,69551.27303088972
71.10000000000001,69556.13446448497
71.12,69560.9957554074
71.14,69565.85690366605
71.16,69570.71790927002
71.18,69575.57877222869
71.2,69580.4394925512
71.22,69585.3000702469
71.24,69590.16050532532
71.26,69595.02079779595
71.28,69599.88094766843
71.3,69604.74095495245
71.32000000000001,69609.60081965779
71.34,69614.46054179425
71.36,69619.32012137184
71.38,69624.17955840043
71.4,69629.03885289015
71.42,69633.89800485109
71.44,69638.75701429347
71.46000000000001,69643.61588122754
71.48,69648.47460566368
71.5,69653.33318761228
71.52,69658.19162708384
71.54,69663.0499240889
71.56,69667.90807863812
71.58,69672.76609074206
71.60000000000001,69677.62396041161
71.62,69682.48168765742
71.64,69687.33927249047
71.66,69692.1967149216
71.68,69697.05401496189
71.7,69701.91117262235
71.72,69706.77741126574
71.74,69711.64625661436
71.76,69716.51495926586
71.78,69721.3835192314
71.8,69726.25193652109
71.82000000000001,69731.12021114335
71.84,69735.98834310676
71.86,69740.8563324198
71.88,69745.72417909122
71.9,69750.59188312976
71.92,69755.45944454425
71.94,69760.32686334362
71.96000000000001,69765.19413953695
71.98,69770.06127313322
72.0,69774.92826414171
72.02,69779.79511257158
72.04,69784.66181843223
72.06,69789.52838173302
72.08,69794.39480248351
72.10000000000001,69799.26108069326
72.12,69804.12721637193
72.14,69808.9932095292
72.16,69813.85906017489
72.18,69818.724768319
72.2,69823.59033397135
72.22,69828.45575714193
72.24,69833.32103784091
72.26,69838.1861760784
72.28,69843.05117186466
72.3,69847.91602521003
72.32000000000001,69852.78073612484
72.34,69857.64530461955
72.36,69862.50973070473
72.38,69867.37401439082
72.4,69872.2381556886
72.42,69877.10215460864
72.44,69881.96601116178
72.46000000000001,69886.82972535881
72.48,69891.69329721066
72.5,69896.5567267283
72.52,69901.42001392272
72.54,69906.283158805
72.56,69911.1566176177
72.58,69916.03147989039
72.60000000000001,69920.90619953342
72.62,69925.78077655795
72.64,69930.65521097385
72.66,69935.52950278956
72.68,69940.40365201363
72.7,69945.2776586546
72.72,69950.15152272116
72.74,69955.0252442221
72.76,69959.89882316627
72.78,69964.77225956254
72.8,69969.64555341999
72.82000000000001,69974.51870474766
72.84,69979.39171355477
72.86,69984.26457985053
72.88,69989.13730364433
72.9,69994.00988494557
72.92,69998.88232376374
72.94,70003.75462010845
72.96000000000001,70008.62677398937
72.98,70013.49878541613
73.0,70018.37065439863
73.02,70023.24238094666
73.04,70028.11396507022
73.06,70032.98540677928
73.08,70037.85670608397
73.10000000000001,70042.72786299445
73.12,70047.59887752097
73.14,70052.4697496738
73.16,70057.34047946327
73.18,70062.21106689998
73.2,70067.0815119943
73.22,70071.95181475674
73.24,70076.82197519804
73.26,70081.69199332882
73.28,70086.5618691599
73.3,70091.43160270208
73.32000000000001,70096.30119396627
73.34,70101.17064296339
73.36,70106.03994970453
73.38,70110.90911420062
73.4,70115.78920635917
73.42,70120.67011108837
73.44,70125.55087325498
73.46000000000001,70130.4314928701
73.48,70135.3119699435
73.5,70140.19230448356
73.52,70145.07249649875
73.54,70149.95254599757
73.56,70154.83245298873
73.58,70159.71221748085
73.60000000000001,70164.59183948282
73.62,70169.47131900344
73.64,70174.35065605173
73.66,70179.22985063668
73.68,70184.10890276749
73.7,70188.98781245336
73.72,70193.86657970358
73.74,70198.74520452751
73.76,70203.62368693468
73.78,70208.5020269345
73.8,70213.38022453667
73.82000000000001,70218.25827975078
73.84,70223.13619258665
73.86,70228.01396305407
73.88,70232.89159116297
73.9,70237.76907692333
73.92,70242.64642034518
73.94,70247.52362143862
73.96000000000001,70252.40068021393
73.98,70257.27759668125
74.0,70262.15437085099
74.02,70267.03100273343
74.04,70271.90749233913
74.06,70276.78383967851
74.08,70281.66004476225
74.10000000000001,70286.53610760099
74.12,70291.41202820542
74.14,70296.28780658633
74.16,70301.16344275454
74.18,70306.03893672109
74.2,70310.9142884968
74.22,70315.78949809266
74.24,70320.67562493107
74.26,70325.56259079622
74.28,70330.44941416396
74.3,70335.3360950454
74.32000000000001,70340.2226334502
74.34,70345.10902938661
74.36,70349.99528286306
74.38,70354.88139388784
74.4,70359.76736246959
74.42,70364.65318861682
74.44,70369.53887233828
74.46000000000001,70374.42441364267
74.48,70379.30981253892
74.5,70384.19506903595
74.52,70389.08018314281
74.54,70393.96515486857
74.56,70398.84998422248
74.58,70403.73467121372
74.60000000000001,70408.61921585174
74.62,70413.50361814584
74.64,70418.38787810561
74.66,70423.27199574055
74.68,70428.1559710604
74.7,70433.03980407486
74.72,70437.92349479372
74.74,70442.80704322686
74.76,70447.69044938427
74.78,70452.57371327588
74.8,70457.45683491186
74.82000000000001,70462.3398143023
74.84,70467.22265145746
74.86,70472.10534638759
74.88,70476.98789910311
74.9,70481.87030961445
74.92,70486.75257793207
74.94,70491.63470406654
74.96000000000001,70496.51668802854
74.98,70501.39852982866
75.0,70506.28022947774
75.02,70511.16178698649
75.04,70516.04320236586
75.06,70520.92447562671
75.08,70525.81603038998
75.10000000000001,70530.70907112969
75.12,70535.60196943326
75.14,70540.49472531182
75.16,70545.38733877498
75.18,70550.27980983087
75.2,70555.1721384877
75.22,70560.06432475368
75.24,70564.95636863718
75.26,70569.84827014663
75.28,70574.74002929058
75.3,70579.63164607763
75.32000000000001,70584.5231205165
75.34,70589.41445261595
75.36,70594.30564238489
75.38,70599.1966898322
75.4,70604.08759496699
75.42,70608.9783577983
75.44,70613.86897833536
75.46000000000001,70618.75945658742
75.48,70623.64979256387
75.5,70628.53998627412
75.52,70633.43003772767
75.54,70638.31994693412
75.56,70643.20971390318
75.58,70648.09933864446
75.60000000000001,70652.98882116788
75.62,70657.87816148323
75.64,70662.76735960048
75.66,70667.65641552962
75.68,70672.54532928081
75.7,70677.43410086418
75.72,70682.32273028995
75.74,70687.2112175684
75.76,70692.09956270998
75.78,70696.98776572499
75.8,70701.87582662403
75.82000000000001,70706.76374541757
75.84,70711.65152211627
75.86,70716.53915673077
75.88,70721.42664927187
75.9,70726.31399975037
75.92,70731.21037078735
75.94,70736.10949714636
75.96000000000001,70741.00848112514
75.98,70745.90732273457
76.0,70750.80602198449
76.02,70755.70457888284
76.04,70760.60299343761
76.06,70765.50126565687
76.08,70770.39939554878
76.10000000000001,70775.29738312161
76.12,70780.19522838367
76.14,70785.09293134342
76.16,70789.99049200937
76.18,70794.88791039008
76.2,70799.7851864943
76.22,70804.68232033071
76.24,70809.57931190825
76.26,70814.47616123578
76.28,70819.37286832237
76.3,70824.26943317712
76.32000000000001,70829.16585580923
76.34,70834.06213622792
76.36,70838.95827444257
76.38,70843.85427046254
76.4,70848.75012429741
76.42,70853.64583595662
76.44,70858.5414054499
76.46000000000001,70863.4368327869
76.48,70868.33211797746
76.5,70873.22726103147
76.52,70878.12226195881
76.54,70883.01712076948
76.56,70887.91183747364
76.58,70892.80641208132
76.60000000000001,70897.70084460282
76.62,70902.59513504831
76.64,70907.48928342822
76.66,70912.38328975289
76.68,70917.27715403287
76.7,70922.17087627866
76.72,70927.06445650088
76.74,70931.9578947102
76.76,70936.85846596572
76.78,70941.7636848755
76.8,70946.66876145474
76.82000000000001,70951.57369571425
76.84,70956.47848766403
76.86,70961.38313731198
76.88,70966.2876446659
76.9,70971.19200973368
76.92,70976.09623252328
76.94,70981.00031304272
76.96000000000001,70985.90425130022
76.98,70990.80804730393
77.0,70995.71170106223
77.02,71000.6152125835
77.04,71005.51858187627
77.06,71010.42180894908
77.08,71015.32489381066
77.10000000000001,71020.22783646973
77.12,71025.13063693517
77.14,71030.03329521586
77.16,71034.9358113209
77.18,71039.83818525926
77.2,71044.7404170402
77.22,71049.64250667287
77.24,71054.54445416668
77.26,71059.44625953095
77.28,71064.34792277521
77.3,71069.24944390901
77.32000000000001,71074.15082294199
77.34,71079.05205988382
77.36,71083.95315474435
77.38,71088.85410753332
77.4,71093.75491826073
77.42,71098.6555869365
77.44,71103.55611357072
77.46000000000001,71108.45649817349
77.48,71113.35674075503
77.5,71118.25684132561
77.52,71123.15679989554
77.54,71128.05661647524
77.56,71132.95629107518
77.58,71137.85582370583
77.60000000000001,71142.7599759207
77.62,71147.6712909741
77.64,71152.58246374065
77.66,71157.49349423105
77.68,71162.40438245561
77.7,71167.31512842234
77.72,71172.22573213879
77.74,71177.13619361262
77.76,71182.04651285165
77.78,71186.95668986365
77.8,71191.86672465663
77.82000000000001,71196.77661723859
77.84,71201.68636761767
77.86,71206.59597580208
77.88,71211.50544180015
77.9,71216.41476562031
77.92,71221.32394727101
77.94,71226.23298676084
77.96000000000001,71231.14188409848
77.98,71236.05063929262
78.0,71240.95925235216
78.02,71245.86772328592
78.04,71250.77605210296
78.06,71255.68423881227
78.08,71260.5922834231
78.10000000000001,71265.50018594463
78.12,71270.40794638619
