t,pressure
7.04,76231.0
7.0600000000000005,76988.2
7.08,77014.8
7.1000000000000005,77235.8
7.12,77009.8
7.140000000000001,77119.3
7.16,77115.1
7.18,77130.0
7.2,76972.3
7.22,76209.5
7.24,77420.6
7.26,76613.6
7.28,76788.2
7.3,76708.8
7.32,75647.5
7.34,76483.6
7.36,76219.3
7.38,75874.0
7.4,76670.5
7.42,76425.1
7.44,76249.0
7.46,75940.40000000001
7.48,76448.8
7.5,76556.1
7.5200000000000005,76448.40000000001
7.54,76388.3
7.5600000000000005,75386.6
7.58,75210.7
7.6000000000000005,75684.0
7.62,75758.40000000001
7.640000000000001,75466.90000000001
7.66,74678.5
7.68,75602.7
7.7,75793.2
7.72,74967.3
7.74,75967.7
7.76,75868.2
7.78,75511.7
7.8,75384.7
7.82,74976.6
7.84,75346.6
7.86,76233.40000000001
7.88,75005.7
7.9,74999.1
7.92,75518.6
7.94,74724.8
7.96,75347.90000000001
7.98,74917.40000000001
8.0,74655.7
8.02,75062.90000000001
8.040000000000001,74733.90000000001
8.06,74894.2
8.08,74599.1
8.1,75087.8
8.120000000000001,74841.8
8.14,74073.7
8.16,75233.90000000001
8.18,74863.1
8.2,74511.6
8.22,74650.0
8.24,74427.8
8.26,74516.0
8.28,74473.90000000001
8.3,74168.2
8.32,74607.5
8.34,73903.2
8.36,74242.7
8.38,74460.6
8.4,74805.40000000001
8.42,73912.8
8.44,73737.7
8.46,73819.8
8.48,73890.7
8.5,73707.2
8.52,74051.40000000001
8.540000000000001,73598.40000000001
8.56,73658.90000000001
8.58,73512.3
8.6,73440.8
8.620000000000001,73875.0
8.64,73547.1
8.66,73385.6
8.68,73942.5
8.700000000000001,73642.40000000001
8.72,73879.7
8.74,73364.7
8.76,73366.3
8.78,73258.8
8.8,72760.7
8.82,73177.3
8.84,72856.7
8.86,73624.3
8.88,73316.1
8.9,72660.3
8.92,72999.3
8.94,72767.0
8.96,72508.40000000001
8.98,72969.7
9.0,72456.40000000001
9.02,72222.6
9.040000000000001,72374.90000000001
9.06,73109.1
9.08,72755.2
9.1,72029.40000000001
9.120000000000001,72834.6
9.14,72281.40000000001
9.16,72843.0
9.18,72276.5
9.200000000000001,72149.0
9.22,73457.90000000001
9.24,72388.0
9.26,72709.1
9.28,71901.90000000001
9.3,72522.3
9.32,72160.90000000001
9.34,72403.40000000001
9.36,72758.90000000001
9.38,72337.0
9.4,71974.40000000001
9.42,72749.2
9.44,71414.2
9.46,71510.2
9.48,72376.8
9.5,72582.7
9.52,71242.1
9.540000000000001,71677.3
9.56,71783.3
9.58,72320.7
9.6,72127.0
9.620000000000001,71020.6
9.64,71781.5
9.66,70967.3
9.68,71488.40000000001
9.700000000000001,71228.1
9.72,72111.90000000001
9.74,71097.1
9.76,71524.1
9.78,71809.6
9.8,71164.8
9.82,70975.40000000001
9.84,71284.7
9.86,71037.8
9.88,71535.40000000001
9.9,71227.0
9.92,70330.40000000001
9.94,70815.90000000001
9.96,70812.40000000001
9.98,70884.90000000001
10.0,70545.90000000001
10.02,70800.0
10.040000000000001,71095.1
10.06,70987.7
10.08,70762.8
10.1,71084.0
10.120000000000001,70777.6
10.14,70174.7
10.16,70154.40000000001
10.18,70372.8
10.200000000000001,70343.7
10.22,70875.1
10.24,70525.40000000001
10.26,70746.2
10.28,70443.2
10.3,70256.2
10.32,70751.1
10.34,70668.5
10.36,70062.3
10.38,69600.40000000001
10.4,70151.0
10.42,70425.90000000001
10.44,69483.0
10.46,71027.7
10.48,70334.90000000001
10.5,69451.8
10.52,70098.6
10.540000000000001,69112.7
10.56,70196.1
10.58,70017.8
10.6,70381.3
10.620000000000001,69677.5
10.64,69390.8
10.66,69927.90000000001
10.68,70051.6
10.700000000000001,69739.2
10.72,69362.3
10.74,69645.6
10.76,69839.3
10.78,69203.8
10.8,69443.2
10.82,69058.90000000001
10.84,70108.6
10.86,69698.5
10.88,69280.40000000001
10.9,69506.5
10.92,68969.40000000001
10.94,69469.3
10.96,69377.3
10.98,69528.1
11.0,69826.90000000001
11.02,69346.40000000001
11.040000000000001,68997.1
11.06,68739.90000000001
11.08,69516.6
11.1,69507.90000000001
11.120000000000001,69098.6
11.14,68866.8
11.16,68707.40000000001
11.18,69625.5
11.200000000000001,68576.8
11.22,68215.2
11.24,69105.90000000001
11.26,68651.90000000001
11.28,68851.5
11.3,68721.0
11.32,68484.90000000001
11.34,68889.90000000001
11.36,69221.7
11.38,68314.2
11.4,68254.6
11.42,69017.7
11.44,68833.40000000001
11.46,68974.8
11.48,67364.8
11.5,68692.90000000001
11.52,68126.3
11.540000000000001,68167.2
11.56,68254.2
11.58,67720.90000000001
11.6,68306.3
11.620000000000001,69110.6
11.64,68089.3
11.66,68458.1
11.68,69205.0
11.700000000000001,68600.0
11.72,68820.0
11.74,68054.0
11.76,67554.90000000001
11.78,67840.40000000001
11.8,67599.1
11.82,68446.2
11.84,68089.40000000001
11.86,67753.7
11.88,67887.90000000001
11.9,68541.5
11.92,67344.0
11.94,68211.40000000001
11.96,67226.6
11.98,67319.8
12.0,68022.7
12.02,67199.90000000001
12.040000000000001,67094.2
12.06,67899.7
12.08,67673.1
12.1,67876.3
12.120000000000001,67679.0
12.14,68076.8
12.16,68126.7
12.18,67549.7
12.200000000000001,66980.8
12.22,68052.5
12.24,67916.6
12.26,67640.0
12.280000000000001,67158.2
12.3,67734.40000000001
12.32,67351.90000000001
12.34,67621.7
12.36,67623.7
12.38,67545.2
12.4,67279.3
12.42,66943.5
12.44,66713.3
12.46,67675.8
12.48,67678.90000000001
12.5,67104.1
12.52,66219.1
12.540000000000001,66806.7
12.56,66789.6
12.58,67720.7
12.6,66795.7
12.620000000000001,66423.40000000001
12.64,67280.1
12.66,67363.40000000001
12.68,66831.90000000001
12.700000000000001,66924.6
12.72,66750.5
12.74,66357.1
12.76,66273.7
12.780000000000001,66956.40000000001
12.8,66788.40000000001
12.82,66691.5
12.84,66437.0
12.86,66761.0
12.88,66210.6
12.9,65863.8
12.92,66627.40000000001
12.94,66685.1
12.96,66697.0
12.98,66739.2
13.0,66392.1
13.02,66221.3
13.040000000000001,66547.90000000001
13.06,66529.5
13.08,65529.8
13.1,66193.7
13.120000000000001,66110.2
13.14,66221.5
13.16,66297.5
13.18,66412.1
13.200000000000001,65874.90000000001
13.22,66057.5
13.24,66332.90000000001
13.26,65891.3
13.280000000000001,65965.6
13.3,66041.8
13.32,66231.5
