0.0,176.51861271357575
0.001,177.64666879591107
0.002,177.972877243574
0.003,178.29721559574853
0.004,178.62160333134
0.005,178.94604416557956
0.006,179.27053720437954
0.007,179.59508166316562
0.008,179.91967659524684
0.009000000000000001,180.2443211751325
0.01,180.56901457872155
0.011,180.89375586026054
0.012,181.21854415162423
0.013000000000000001,181.5433786708062
0.014,181.8682585114079
0.015,182.19318276798637
0.016,182.51814756832465
0.017,182.84315813203992
0.018000000000000002,183.16821056628612
0.019,183.49330399989387
0.02,183.81843752442367
0.021,184.14361035935795
0.022,184.4688216000071
0.023,184.7940703418279
0.024,185.1193557598117
0.025,185.4446769933499
0.026000000000000002,185.7700331769767
0.027,186.09542344796162
0.028,186.42084690142252
0.029,186.74630275896027
0.03,187.07179007214015
0.031,187.39730802353247
0.032,187.72285574695252
0.033,188.0484323413244
0.034,188.37403702888457
0.035,188.69966886190457
0.036000000000000004,189.025327022869
0.037,189.35101064986748
0.038,189.67671888229916
0.039,190.00245081536133
0.04,190.3282056753157
0.041,190.65398251736735
0.042,190.97978052229487
0.043000000000000003,191.3055988321313
0.044,191.63143654344748
0.045,191.95729288447475
0.046,192.28316690678375
0.047,192.60905779959697
0.048,192.9349647013616
0.049,193.26088671240547
0.05,193.586823060834
0.051000000000000004,193.912772802545
0.052000000000000005,194.2387351242497
0.053,194.56470912654984
0.054,194.89069403684542
0.055,195.21668891640397
0.056,195.54269294930322
0.057,195.86870528078597
0.058,196.19472501396345
0.059000000000000004,196.52075133658835
0.06,196.84678339386403
0.061,197.17282033146805
0.062,197.4988612971877
0.063,197.82490539309327
0.064,198.15095180895491
0.065,198.47699969334536
0.066,198.80304819455145
0.067,199.12909641571332
0.068,199.45514354941847
0.069,199.78118874652031
0.07,200.10723110925278
0.07100000000000001,200.43326983279263
0.07200000000000001,200.75930406800666
0.073,201.085332965149
0.074,201.4113556751258
0.075,201.73737130587654
0.076,202.06337905190753
0.077,202.38937802204916
0.078,202.7153674585153
0.079,203.04134642474705
0.08,203.3673140728465
0.081,203.69326965018135
0.082,204.0192122196424
0.083,204.34514097939424
0.084,204.67105508832068
0.085,204.99695365510232
0.08600000000000001,205.32283588153066
0.08700000000000001,205.64870092578906
0.088,205.9745478974764
0.089,206.30037600154915
0.09,206.6261843976554
0.091,206.95197219797546
0.092,207.27773860636455
0.093,207.60348278409367
0.094,207.92920389230116
0.095,208.25490104404832
0.096,208.5805734493511
0.097,208.90622022119902
0.098,209.23184057230438
0.099,209.55743366146606
0.1,209.8829986550836
0.101,210.20853466881198
0.10200000000000001,210.5340409165259
0.10300000000000001,210.859516516308
0.10400000000000001,211.18496067856483
0.105,211.51037257265241
0.106,211.83575136341932
0.107,212.16109617349957
0.108,212.48640616876446
0.109,212.8116806133871
0.11,213.13691858317233
0.111,213.46211929454176
0.112,213.78728187004728
0.113,214.11240553003694
