0.01,0.455782151
0.02,0.464722788
0.03,0.461392164
0.04,0.454012859
0.05,0.452114273
0.06,0.452018982
0.07,0.45111479
0.08,0.449840163
0.09,0.448406566
0.1,0.446922337
0.11,0.445444929
0.12,0.444000102
0.13,0.442614436
0.14,0.441291038
0.15,0.440033427
0.16,0.43884243
0.17,0.437717273
0.18,0.43665641
0.19,0.435657758
0.2,0.434719075
0.21,0.433838067
0.22,0.433012474
0.23,0.432240164
0.24,0.431519088
0.25,0.4308474
0.26,0.430408682
0.27,0.430016049
0.28,0.429668043
0.29,0.429363429
0.3,0.429101022
0.31,0.428879822
0.32,0.429392017
0.33,0.429943585
0.34,0.430512716
0.35,0.431099923
0.36,0.431705748
0.37,0.432330795
0.38,0.432975701
0.39,0.433641148
0.4,0.434327849
0.41,0.435036537
0.42,0.435768086
0.43,0.436523302
0.44,0.437303158
0.45,0.438108617
0.46,0.438940722
0.47,0.439800626
0.48,0.440689526
0.49,0.441608724
0.5,0.442559587
0.51,0.443543629
0.52,0.444562425
0.53,0.445617738
0.54,0.446711383
0.55,0.44784539
0.56,0.449021935
0.57,0.45024334
0.58,0.451512168
0.59,0.452831211
0.6,0.454203427
0.61,0.455967487
0.62,0.4577796
0.63,0.45965572
0.64,0.461600173
0.65,0.46361771
0.66,0.465713564
0.67,0.467893546
0.68,0.470164069
0.69,0.472532325
0.7,0.475006261
0.71,0.474961877
0.72,0.474755786
0.73,0.474549788
0.74,0.474343848
0.75,0.474138018
0.76,0.47393225
0.77,0.473726533
0.78,0.473520894
0.79,0.473315367
0.8,0.473109867
0.81,0.479330436
0.82,0.485551081
0.83,0.491771753
0.84,0.497992535
0.85,0.504213374
0.86,0.510434283
0.87,0.516655314
0.88,0.522876318
0.89,0.529097495
0.9,0.535318726
0.91,0.538958894
0.92,0.549879396
0.93,0.563026761
0.94,0.572940738
0.95,0.582854716
0.96,0.592768693
0.97,0.602682671
0.98,0.612596648
0.99,0.622510625
1,0.632424603
1.01,0.64233858
1.02,0.652252558
1.03,0.662166535
1.04,0.672080512
1.05,0.68199449
1.06,0.679683283
1.07,0.677553556
1.08,0.675602346
1.09,0.673827237
1.1,0.672225619
1.11,0.670795536
1.12,0.66953483
1.13,0.668441796
1.14,0.667110834
1.15,0.661945044
1.16,0.656535776
1.17,0.651283174
1.18,0.646186344
1.19,0.641231452
1.2,0.636406808
1.21,0.631702562
1.22,0.627110407
1.23,0.622622973
1.24,0.618234077
1.25,0.613938176
1.26,0.609730345
1.27,0.605606327
1.28,0.601562269
1.29,0.597594681
1.3,0.593700367
1.31,0.589876629
1.32,0.58612075
1.33,0.582430451
1.34,0.578803473
1.35,0.57523793
1.36,0.571731871
1.37,0.56828363
1.38,0.564891662
1.39,0.561554434
1.4,0.558270557
1.41,0.555038731
1.42,0.551857742
1.43,0.548726497
1.44,0.545643901
1.45,0.542608925
1.46,0.539620608
1.47,0.536678031
1.48,0.533780411
1.49,0.530926862
1.5,0.528116604
1.51,0.525348957
1.52,0.522623179
1.53,0.519938662
1.54,0.517294647
1.55,0.514690674
1.56,0.512126029
1.57,0.509600299
1.58,0.50711283
1.59,0.504663171
1.6,0.502250789
1.61,0.499875276
1.62,0.497536121
1.63,0.495232986
1.64,0.492965302
1.65,0.490732804
1.66,0.48853506
1.67,0.48637167
1.68,0.484242347
1.69,0.482146665
1.7,0.480084349
1.71,0.478055025
1.72,0.476058397
1.73,0.474094224
1.74,0.472162157
1.75,0.470261953
1.76,0.468393288
1.77,0.466555953
1.78,0.464749649
1.79,0.46297418
1.8,0.461229261
1.81,0.459684003
1.82,0.458115444
1.83,0.456557864
1.84,0.45501104
1.85,0.453474782
1.86,0.451948882
1.87,0.450433167
1.88,0.448927444
1.89,0.447431544
1.9,0.445945097
1.91,0.444467778
1.92,0.442999491
1.93,0.441540024
1.94,0.440089256
1.95,0.438647074
1.96,0.437213263
1.97,0.435787781
1.98,0.434370444
1.99,0.432961085
2,0.431559622
