time,mass
0.136,30.5662737014527
0.13601334216271344,30.566255600313916
0.13602668432542686,30.566237499147846
0.13872640588778556,30.56257425483407
0.14142612745014427,30.558909893315978
0.14412584901250297,30.555244414593563
0.14608965364135398,30.552577406692514
0.148053458270205,30.549909807621695
0.150017262899056,30.54724161740964
0.15198106752790702,30.544572836056343
0.15590867678560902,30.539233499925974
0.15983628604331102,30.53389179923058
0.163763895301013,30.528547733970274
0.167691504558715,30.523201304145005
0.171619113816417,30.51785250975476
0.21089520639343706,30.4642345147681
0.25017129897045715,30.410380063307084
0.28944739154747723,30.356289155344015
0.3287234841244973,30.30196179088125
0.3679995767015174,30.247397969921337
0.4072756692785375,30.1925976924643
0.48755435786232015,30.079852636732447
0.5678330464461029,29.96611972117457
0.6481117350298856,29.851398945997893
0.7283904236136683,29.73569031124026
0.8086691121974511,29.618993816852395
0.8889478007812338,29.501309462831887
0.9692264893650165,29.38263724917833
1.0818153822686791,29.214538124882164
1.1944042751723418,29.04449594258159
1.3069931680760045,28.872510702136253
1.3256899575816414,28.843762282385214
1.3443867470872783,28.81496027942289
1.3630835365929153,28.786104693242063
1.3817803260985522,28.757195523845333
1.3855196839996795,28.751407259980006
1.3892590419008068,28.745616852786014
1.3929983998019342,28.739824302263372
1.3930352779998452,28.739767164600508
1.3930721561977562,28.73971002693416
1.3931090343956671,28.73965288926432
1.3931459125935781,28.739595751590993
1.393182790791489,28.739538613914178
1.3932565471873108,28.739424338435466
1.3933303035831326,28.73931006294281
1.3934040599789543,28.739195787436206
1.3941416239371724,28.738053031603354
1.3948791878953906,28.73691027437584
1.3956167518536087,28.735767515753803
1.3963543158118268,28.734624755737244
1.4037299553940077,28.72319707887308
1.4111055949761886,28.71176926255616
1.4184812345583695,28.70034130678718
1.4258568741405504,28.6889132115659
1.4332325137227313,28.67748497689232
1.4924774869073192,28.585682393172746
1.551722460091907,28.493870812027044
1.610967433276495,28.402050233170886
1.6702124064610828,28.310220656632133
1.7294573796456707,28.218382082435234
1.7887023528302586,28.126534510580516
1.8732262339789387,27.99548143397307
1.9577501151276189,27.864410042995644
2.042273996276299,27.73332033801929
2.126797877424979,27.60221231901562
2.14129788835813,27.5797189924222
2.1557978992912807,27.557225126859482
2.158697901477911,27.55272628907095
2.1615979036645414,27.548227429723703
2.1644979058511717,27.543728548817732
2.167397908037802,27.539229646353043
2.1675139081252675,27.53904969001388
2.167629908212733,27.538869733640176
2.167745908300198,27.538689777231927
2.1678619083876636,27.538509820789134
2.167977908475129,27.538329864311798
2.1682099086500592,27.537969951706817
2.1684419088249896,27.53761004079236
2.16867390899992,27.53725013165983
2.1709939107492238,27.533651138272447
2.1733139124985277,27.53005232307815
2.1756339142478316,27.52645368607693
2.177888831260807,27.522956175182916
2.1801437482737827,27.51945883259166
2.182398665286758,27.51596165833572
2.1846535822997337,27.51246465241509
2.189163416325685,27.505471145579715
2.193673250351636,27.498478312085524
2.198183084377587,27.491486151932644
2.202692918403538,27.48449466512101
2.207202752429489,27.477503851650617
2.2523010926890006,27.40763275070163
2.297399432948512,27.337828983903737
2.3424977732080237,27.26809255122393
2.387596113467535,27.198423452665345
2.4326944537270467,27.12882168823108
2.4777927939865583,27.059287257921156
2.5714039751444733,26.915168723735498
2.6650151563023883,26.77134030395688
2.67952342408279,26.749075116164448
2.6940316918631915,26.726816896963584
2.696933345419272,26.72236608923494
2.6998349989753523,26.717915560250137
2.7027366525314327,26.713465310009187
2.7058668102778514,26.708664916650626
2.706279878943152,26.708031460977864
2.7066929476084525,26.707398010953934
2.707106016273753,26.706764566578833
2.707932153604354,26.70549769477651
2.7079486763509664,26.705472357575474
2.7079651990975786,26.705447020383478
2.707981721844191,26.705421683200516
2.707998244590803,26.705396346026596
2.7080147673374153,26.70537100894005
2.7080478128306393,26.705320334960255
2.7080808583238634,26.705269661367208
2.7081139038170874,26.7052189881609
2.7084443587493277,26.7047122773687
2.708774813681568,26.704205605250745
2.709105268613808,26.703698971807043
2.7094357235460484,26.7031923770376
2.712740272868452,26.698128556427207
2.7160448221908555,26.693068603242306
2.719349371513259,26.688012517482946
2.7226539208356626,26.682960299149116
2.725958470158066,26.67791194824081
2.7590039633821033,26.627641147555224
2.7920494566061405,26.57775708943507
2.8250949498301776,26.528259773864463
2.831704048474985,26.518406719859804
2.8350077567515966,26.51348724573496
2.8352613802296878,26.513109740767938
2.835515003707779,26.512732258582105
2.83576862718587,26.51235479917746
2.836275874142052,26.511599948712
2.836783121098234,26.510845189371164
2.8368845704894707,26.510694248437964
2.8369860198807073,26.510543311149753
2.837047338667041,26.510452083984237
2.837108657453375,26.51036086203328
2.837169976239709,26.51026964579648
2.837292613812376,26.51008723046533
2.8374152513850435,26.509904837990796
2.8375378889577108,26.509722468372875
2.838764264684385,26.50790002930763
2.839990640411059,26.506079875903364
2.8412170161377333,26.50426200816031
2.8424433918644074,26.502446426078475
2.8547071491311473,26.484416316635784
2.866970906397887,26.46661477328662
2.879234663664627,26.449041796072397
2.891498420931367,26.431697384979962
2.903762178198107,26.414581540009323
2.9402547458922093,26.36500286913071
2.9767473135863116,26.317448027060195
3.013239881280414,26.27191701275927
3.0497324489745163,26.228409826454417
3.0862250166686187,26.186926468202664
3.122717584362721,26.147466938004282
3.130804699831046,26.13899626043635
3.138891815299371,26.130624975013514
3.1469789307676956,26.12235308173333
3.1485963538613606,26.12071063014389
3.1502137769550256,26.119072154240225
3.1518312000486906,26.11743765402234
3.1518339525579506,26.1174348758458
3.1518367050672107,26.117432097680776
3.1518394575764708,26.117429319527268
3.151842210085731,26.11742654138527
3.151844962594991,26.117423763254788
3.1518504676135106,26.117418207016925
3.1518559726320303,26.117412650825116
3.15186147765055,26.117407094679365
3.1519165278357484,26.117351535754885
3.1519715780209467,26.11729598143597
3.152026628206145,26.11724043149757
3.1520816783913435,26.117184885339427
3.1522121663527334,26.11705323575837
3.1523426543141233,26.116921605595355
3.1524731422755132,26.11678999503532
3.152603630236903,26.11665840407826
3.1528646061596834,26.11639528097308
3.1531255820824637,26.116132236279814
3.153386558005244,26.11586926999846
3.1536475339280243,26.115606382129016
3.156257293155825,26.112981816089857
3.1588670523836258,26.110365091242027
3.1614768116114265,26.107756207585545
3.164086570839227,26.105155165120404
3.166696330067028,26.102561963846604
3.192793922345035,26.07706121662311
3.218891514623042,26.052344588551332
3.2449891069010492,26.028412079609375
3.2710866991790564,26.00526368979943
3.2971842914570635,25.982899419123594
3.3232818837350706,25.96131926758187
3.370294362317839,25.924423079467132
3.396294267866646,25.905110660533186
3.396298315678998,25.905107714467345
3.39630236349135,25.90510476842037
3.396306411303702,25.905101822392254
3.396310459116054,25.905098876383
3.3963145069284058,25.905095930392616
3.3963226025531092,25.905090038449682
3.3963306981778127,25.9050841465822
3.3963387938025162,25.905078254790173
3.3964197500495517,25.905019341019877
3.396500706296587,25.904960434794972
3.3965816625436225,25.904901536115464
3.396662618790658,25.904842644981347
3.3968245312847287,25.9047248853493
3.3969864437787995,25.90460715589883
3.3971039828069207,25.904521708607902
3.397221521835042,25.904436274062025
3.397339060863163,25.904350852067786
3.397574138919405,25.904180045734257
3.397809216975647,25.904009289607306
3.3980442950318888,25.903838583686923
3.400395075594309,25.90213428584344
3.4027458561567294,25.90043500865841
3.4050966367191497,25.898740752130763
3.40744741728157,25.89705151626051
3.4309552229057734,25.880435293710992
3.4544630285299767,25.86432113686879
3.47797083415418,25.84870904577443
3.5014786397783833,25.83359902041987
3.5249864454025865,25.818991060805107
3.5740294045660264,25.79013164079728
3.623072363729466,25.763457414194306
3.672115322892906,25.73896837996014
3.721158282056346,25.716664538368175
3.7702012412197856,25.696545889460534
3.8192442003832254,25.678612433237213
3.871261284327756,25.66197942046422
3.877847989050655,25.660048599740087
3.8778512862226493,25.660047643085345
3.8778545833946434,25.66004668644048
3.8778578805666375,25.660045729805493
3.8778611777386316,25.660044773180385
3.8778644749106257,25.660043816565153
3.8778710692546143,25.660041903354454
3.877877663598603,25.660039990183265
3.8778842579425916,25.66003807705158
3.8779502013824763,25.660018947907663
3.878016144822361,25.65999982257242
3.8780820882622455,25.65998070038032
3.87814803170213,25.659961580658614
3.878807466100978,25.659770524134068
3.8794669004998257,25.659579723413685
3.8801263348986734,25.65938917849747
3.886720678887151,25.657497798551734
3.8933150228756284,25.655631999032572
3.899909366864106,25.65379177993017
3.9065037108525833,25.65197714124453
3.9453237370404985,25.64181314603772
3.984143763228414,25.6325356455165
4.022963789416329,25.624144639450748
4.061783815604244,25.61664012793582
4.100603841792159,25.61002211097177
4.159834108961593,25.60163272117059
4.219064376131026,25.595307056546357
