t,pressure
3.16,95090.3
3.18,94346.40000000001
3.2,95110.40000000001
3.22,94549.8
3.24,94360.6
3.2600000000000002,94142.20000000001
3.2800000000000002,95270.20000000001
3.3000000000000003,94221.20000000001
3.3200000000000003,94913.70000000001
3.34,94453.0
3.36,94665.6
3.38,94603.0
3.4,94823.1
3.42,94155.6
3.44,94484.8
3.46,94692.8
3.48,94392.6
3.5,94870.20000000001
3.52,94086.6
3.54,95108.70000000001
3.56,94484.8
3.58,94598.70000000001
3.6,94354.20000000001
3.62,94546.5
3.64,94291.0
3.66,94994.20000000001
3.68,94781.20000000001
3.7,94117.8
3.72,95114.8
3.74,94616.1
3.7600000000000002,94762.20000000001
3.7800000000000002,94838.20000000001
3.8000000000000003,94676.90000000001
3.8200000000000003,93582.1
3.84,94137.20000000001
3.86,93824.1
3.88,93930.0
3.9,94537.6
3.92,93973.40000000001
3.94,94865.20000000001
3.96,94473.90000000001
3.98,94696.1
4.0,94235.1
4.0200000000000005,94069.3
4.04,94218.5
4.0600000000000005,95120.40000000001
4.08,93770.6
4.1,94178.0
4.12,95070.5
4.14,94787.8
4.16,94218.70000000001
4.18,93783.0
4.2,93968.6
4.22,94106.0
4.24,94467.3
4.26,93521.20000000001
4.28,94973.6
4.3,93914.0
4.32,95240.6
4.34,94761.6
4.36,94149.40000000001
4.38,94126.8
4.4,94379.40000000001
4.42,94320.8
4.44,93778.20000000001
4.46,94695.70000000001
4.48,94564.5
4.5,94187.0
4.5200000000000005,94552.8
4.54,94510.8
4.5600000000000005,94507.40000000001
4.58,94070.90000000001
4.6000000000000005,94596.1
4.62,94436.8
4.64,94642.20000000001
4.66,94296.0
4.68,94560.70000000001
4.7,94584.0
4.72,93406.20000000001
4.74,94398.20000000001
4.76,94750.40000000001
4.78,94907.20000000001
4.8,93854.5
4.82,93820.40000000001
4.84,94008.70000000001
4.86,94075.90000000001
4.88,93525.70000000001
4.9,94540.20000000001
4.92,94368.6
4.94,93977.40000000001
4.96,94184.0
4.98,94490.6
5.0,94053.3
5.0200000000000005,93721.3
5.04,94471.0
5.0600000000000005,94570.40000000001
5.08,93159.0
5.1000000000000005,94078.3
5.12,93590.90000000001
5.14,94580.40000000001
5.16,93647.40000000001
5.18,94651.70000000001
5.2,94091.8
5.22,94433.70000000001
5.24,93277.70000000001
5.26,94198.8
5.28,94649.0
5.3,94459.5
5.32,94455.40000000001
5.34,94115.5
5.36,94349.90000000001
5.38,94542.20000000001
5.4,93472.90000000001
5.42,94006.6
5.44,94206.40000000001
5.46,94031.1
5.48,94028.90000000001
5.5,93933.8
5.5200000000000005,94539.5
5.54,94072.20000000001
5.5600000000000005,93924.8
5.58,93704.5
5.6000000000000005,94492.0
5.62,94111.3
5.64,93820.1
5.66,94721.5
5.68,94502.70000000001
5.7,94377.40000000001
5.72,94600.6
5.74,94108.8
5.76,94080.5
5.78,94260.1
5.8,94972.40000000001
5.82,94396.40000000001
5.84,94273.1
5.86,94952.6
5.88,95029.70000000001
5.9,94830.3
5.92,94689.90000000001
5.94,93968.5
5.96,93687.1
5.98,94704.1
6.0,94272.90000000001
6.0200000000000005,94021.90000000001
6.04,93601.3
6.0600000000000005,94347.6
6.08,94204.6
6.1000000000000005,94104.5
6.12,93828.90000000001
6.140000000000001,94968.70000000001
6.16,93861.70000000001
6.18,94279.20000000001
6.2,93465.3
6.22,94665.8
6.24,94292.20000000001
6.26,94267.6
6.28,94028.6
6.3,94833.6
6.32,94408.0
6.34,94388.1
6.36,94936.70000000001
6.38,94153.5
6.4,94982.5
6.42,94960.1
6.44,95014.20000000001
6.46,94203.5
6.48,94406.5
6.5,94671.1
6.5200000000000005,94265.8
6.54,94853.90000000001
6.5600000000000005,94841.70000000001
6.58,94473.90000000001
6.6000000000000005,93995.3
6.62,94186.40000000001
6.640000000000001,94426.40000000001
6.66,94679.3
6.68,94725.1
6.7,93385.6
6.72,93778.8
6.74,94356.70000000001
6.76,94002.5
6.78,94824.8
6.8,94222.70000000001
6.82,94906.20000000001
6.84,94377.40000000001
6.86,94063.40000000001
6.88,94477.1
6.9,93943.5
6.92,94648.20000000001
6.94,94951.20000000001
6.96,94201.40000000001
6.98,94467.3
7.0,94724.8
7.0200000000000005,93954.1
7.04,95107.6
7.0600000000000005,94887.20000000001
7.08,94120.0
7.1000000000000005,94572.3
7.12,94327.8
7.140000000000001,94409.5
7.16,93991.40000000001
7.18,93845.6
7.2,93716.70000000001
7.22,94618.0
7.24,94470.5
7.26,95139.20000000001
7.28,94076.3
7.3,94462.5
7.32,94924.5
7.34,94042.6
7.36,94476.8
7.38,94277.90000000001
7.4,95062.6
7.42,94563.8
7.44,94676.1
7.46,94231.3
7.48,95081.70000000001
7.5,93765.6
7.5200000000000005,93949.5
7.54,94434.8
7.5600000000000005,94068.3
7.58,93889.20000000001
7.6000000000000005,94266.0
7.62,95148.5
7.640000000000001,94320.5
7.66,94352.20000000001
7.68,94638.1
7.7,94565.8
7.72,94382.6
