time,CG
2.70808085832386,165.879347099963
2.70811390381709,165.879174672717
2.70844435874933,165.877450436657
2.70877481368157,165.87572626677
2.70910526861381,165.874002163069
2.70943572354605,165.872278125563
2.71274027286845,165.85504139378
2.71604482219086,165.837811294006
2.71934937151326,165.820587837506
2.72265392083566,165.803371035545
2.72595847015807,165.786160899391
2.7590039633821,165.614428638178
2.79204945660614,165.443375372723
2.82509494983018,165.273012414452
2.83170404847498,165.239023656817
2.8350077567516,165.222044152156
2.83526138022969,165.220740938075
2.83551500370778,165.21943776553
2.83576862718587,165.218134634526
2.83627587414205,165.215528497163
2.83678312109823,165.212922526026
2.83688457048947,165.212401351749
2.83698601988071,165.211880184124
2.83704733866704,165.211565185225
2.83710865745337,165.211250202164
2.83716997623971,165.210935236666
2.83729261381238,165.210305358361
2.83741525138504,165.209675550313
2.83753788895771,165.209045812525
2.83876426468438,165.202752299618
2.83999064041106,165.196465816089
2.84121701613773,165.190186365014
2.84244339186441,165.183913949465
2.85470714913115,165.121577421712
2.86697090639789,165.059947804532
2.87923466366463,164.99902812319
2.89149842093137,164.938821374029
2.90376217819811,164.879330524343
2.94025474589221,164.706570228888
2.97674731358631,164.54025050207
3.01323988128041,164.380444751274
3.04973244897452,164.227223893598
3.08622501666862,164.080656274357
3.12271758436272,163.940807593188
3.13080469983105,163.91073158199
3.13889181529937,163.880989315393
3.1469789307677,163.851581453742
3.14859635386136,163.845740067672
3.15021377695503,163.839912089161
3.15183120004869,163.834097523393
3.15183395255795,163.834087639697
3.15183670506721,163.83407775604
3.15183945757647,163.834067872422
3.15184221008573,163.834057988843
3.15184496259499,163.834048105303
3.15185046761351,163.834028338298
3.15185597263203,163.834008571449
3.15186147765055,163.833988804755
3.15191652783575,163.833791146365
3.15197157802095,163.83359350352
3.15202662820614,163.833395875418
3.15208167839134,163.833198259924
3.15221216635273,163.832729889395
3.15234265431412,163.83226158323
3.15247314227551,163.831793342087
3.1526036302369,163.831325165969
3.15286460615968,163.830389008816
3.15312558208246,163.829453111787
3.15338655800524,163.828517474898
3.15364753392802,163.827582098166
3.15625729315582,163.818242643024
3.15886705238363,163.808929221408
3.16147681161143,163.799641849539
3.16408657083923,163.790380543595
3.16669633006703,163.781145319715
3.19279392234503,163.690231115726
3.21889151462304,163.60194256695
3.24498910690105,163.516295132499
3.27108669917906,163.433303851601
3.29718429145706,163.352983337036
3.32328188373507,163.275347768814
3.37029436231784,163.142312663573
3.39629426786665,163.07252755835
3.396298315679,163.072516904852
3.39630236349135,163.07250625142
3.3963064113037,163.072495598054
3.39631045911605,163.072484944754
3.39631450692841,163.07247429152
3.39632260255311,163.072452985181
3.39633069817781,163.072431679105
3.39633879380252,163.072410373292
3.39641975004955,163.072197329637
3.39650070629659,163.071984312299
3.39658166254362,163.071771321278
3.39666261879066,163.071558356575
3.39682453128473,163.071132506122
3.3969864437788,163.070706760944
3.39710398280692,163.070397755361
