time,CG
0.0,1.782177569727815
3.414490157549845e-06,1.7821775697166415
6.82898031509969e-06,1.782177569694295
1.365796063019938e-05,1.7821775696272548
2.048694094529907e-05,1.782177569515521
2.731592126039876e-05,1.7821775693590942
9.560572441139566e-05,1.7821775653366847
0.00016389552756239256,1.782177556844931
0.00023218533071338947,1.7821775438838328
0.0009150833622233585,1.782177168458873
0.0015979813937333277,1.7821763460981832
0.0022808794252432967,1.782175076798955
0.0038560560263623377,1.7821704445984574
0.005030517242566779,1.7821654432715002
0.0062049784587712205,1.7821591198894549
0.007379439674975662,1.7821514743884523
0.00891961807268141,1.7821394442325598
0.010459796470387158,1.7821251400265987
0.011999974868092907,1.7821085615157206
0.013540153265798655,1.7820897084119027
0.014234386595176294,1.7820804666092438
0.014928619924553932,1.7820707625693892
0.015622853253931571,1.7820605962576612
0.01631708658330921,1.7820499676382136
0.01701131991268685,1.7820388766735207
0.018399786571442128,1.782015307550127
0.019788253230197405,1.781989888554592
0.021176719888952682,1.781962619327863
0.02256518654770796,1.7819334994847156
0.023953653206463237,1.7819025286137375
0.025342119865218515,1.7818697062773152
0.036263838918773085,1.7815469054555912
0.03763745588755164,1.7814981813438435
0.03901107285633019,1.7814476395613377
0.04038468982510874,1.7813952794080126
0.04175830679388729,1.7813411001583797
0.042033030187643004,1.7813300459519028
0.04230775358139872,1.7813189189454974
0.04258247697515443,1.7813077191329938
0.04263867883016993,1.7813054189470363
0.042694880685185434,1.7813031157137285
0.042751082540200935,1.7813008094330163
0.04286348625023193,1.7812961877291442
0.04297588996026293,1.7812915538350238
0.04299578723476766,1.7812907322908658
0.04300694614838304,1.781290271419732
0.04301810506199842,1.7812898105316066
0.0430292639756138,1.7812893496504913
0.043051581802844574,1.7812884279092922
0.043073899630075345,1.7812875061961349
0.043096217457306116,1.78128658451102
0.04331939572961381,1.7812773692022332
0.043542574001921505,1.781268156697883
0.0437657522742292,1.7812589469981763
0.043988930546536895,1.7812497401033167
0.046220713269613876,1.78115782546634
0.04845249599269086,1.7810661915388843
0.05068427871576784,1.7809748385247552
0.05291606143884482,1.7808837666271908
0.055147844161921804,1.7807929760488783
0.07572001279950817,1.7799693685116984
0.09629218143709453,1.7791698370792768
0.11686435007468089,1.778394533729042
0.13015647473247094,1.777906547353333
0.1358454268985247,1.7777008114407473
0.13595363337037433,1.777696916403656
0.13600871823785457,1.7776949337947558
0.13604737680983503,1.777693542444575
0.1360860353818155,1.777692151083415
0.13612469395379595,1.7776907597112757
0.13620201109775684,1.7776879769340588
0.13627932824171773,1.7776851941129235
0.13635664538567863,1.7776824112478689
0.13643396252963952,1.7776796283388947
0.13720713396924847,1.777651796833399
0.13798030540885742,1.7776239609351223
0.13875347684846637,1.777596120643343
0.13952664828807532,1.7775682759573397
0.14725836268416473,1.7772895872560786
0.15499007708025414,1.7770104583371837
0.16272179147634355,1.7767308884759598
0.17045350587243296,1.7764508769458551
0.17818522026852238,1.7761704230184772
0.24244349079997263,1.7738223559752009
0.3067017613314229,1.77144325596858
0.3709600318628732,1.7690326896808481
0.43521830239432346,1.7665902144859762
0.49947657292577374,1.7641153782043204
0.563734843457224,1.7616077188569457
0.6538430419449481,1.7580350852024498
0.7439512404326722,1.7543956426998488
0.8340594389203964,1.7506880140779346
0.9241676374081205,1.7469107791697163
1.0142758358958446,1.7430624733147795
1.1043840343835687,1.7391415856801482
1.1944922328712928,1.7351465575005776
1.3269437375562352,1.7291362244259862
1.3476551825007228,1.7281812483438304
1.3683666274452104,1.7272221197881215
1.389078072389698,1.7262588177385756
1.3891194952795871,1.72625688693659
1.3891609181694762,1.726254956117826
1.3892023410593652,1.7262530252822825
1.3892437639492543,1.7262510944299598
1.3892851868391434,1.7262491635608581
1.3893680326189213,1.7262453017761394
1.3894508783986992,1.7262414399243013
1.389533724178477,1.726237578005343
1.3903621819762566,1.726198955123827
1.3911906397740361,1.7261603255287477
1.3920190975718156,1.7261216892187472
1.3928475553695951,1.7260830461924639
1.3928641245255506,1.7260822732631158
1.3928806936815061,1.726081500331081
1.3928972628374616,1.726080727396359
1.3929138319934171,1.7260799544589498
1.3929304011493726,1.7260791815188534
1.3929635394612838,1.726077635631213
1.392996677773195,1.7260760897328242
1.3930298160851062,1.7260745438259288
1.3931139600324867,1.7260706184724506
1.393198103979867,1.7260666930818007
1.3932822479272475,1.7260627676539793
1.3941236874010512,1.7260235113312126
1.3949651268748549,1.7259842512906889
1.3958065663486585,1.7259449875318869
1.3966480058224622,1.725905720054277
1.4050624005604988,1.72551284062753
1.4134767952985354,1.725119588738344
1.421891190036572,1.7247259638569525
1.4303055847746087,1.7243319654525433
1.4387199795126453,1.723937592993308
1.5011163597272579,1.721001426840196
1.5635127399418705,1.7180444433616209
1.625909120156483,1.7150664204164527
1.6883055003710956,1.712067132702804
1.7507018805857082,1.7090463516901444
1.8130982608003208,1.7060038455606452
1.901978400891288,1.7016319885152766
1.990858540982255,1.6972148809114822
2.079738681073222,1.692751816708497
2.1515689800895834,1.6891108293804329
2.160180877263661,1.6886722381814627
2.163354311251277,1.6885105078416731
2.1665277452388936,1.6883487171160245
2.1672680086189757,1.6883109676867947
2.168008271999058,1.6882732149730275
2.16808236870519,1.6882694359354786
2.168156465411322,1.68826565687142
2.1682305621174542,1.6882618777808507
2.168378755529718,1.688254319520181
2.168526948941982,1.6882467611534662
2.1686751423542456,1.6882392026807052
2.1688233357665094,1.688231644101895
2.1703052698891483,1.6881560524806503
2.171787204011787,1.6880804502522027
2.173269138134426,1.6880048374144334
2.174751072257065,1.6879292139652222
2.189570413483453,1.6871723953770772
2.204389754709841,1.6864145133086137
2.2192090959362294,1.6856555656309093
2.2340284371626176,1.6848955502092127
2.2488477783890057,1.6841344649032122
2.320423909189764,1.6804433571367583
2.392000039990522,1.676726997095563
2.46357617079128,1.6729851379757092
2.535152301592038,1.6692175298206928
2.606728432392796,1.66542391944527
2.6783045631935543,1.6616040503837217
2.695139059772606,1.6607017860397362
2.6983764956263045,1.660528103446802
2.701613931480003,1.660354366452303
2.7048513673337014,1.6601805750319496
2.705498907322312,1.6601458073797026
2.7061464473109225,1.660111037548899
2.706793987299533,1.660076265539345
2.7070530032949773,1.6600623561254444
2.7073120192904216,1.6600484463628997
2.707571035285866,1.660034536251699
2.7076746416840436,1.6600289721095933
2.7077782480822212,1.6600234079116996
2.707881854480399,1.6600178436580173
2.708089067276754,1.6600067150697526
2.7082962800731094,1.6599955865978504
2.7085034928694647,1.6599844584085597
2.70871070566582,1.6599733304789703
2.710782833629374,1.659862065473069
2.712854961592928,1.659750826469373
2.714927089556482,1.6596396134970366
2.716999217520036,1.6595284265852193
2.7377204971555757,1.6584179972150301
2.7584417767911154,1.6573102060078295
2.779163056426655,1.656205082208273
2.7998843360621946,1.6551026551053467
2.820605615697734,1.6540029540356425
2.827798600765317,1.6536218571786299
2.8349915858329,1.6532410935776507
2.8352473848525075,1.6532275589038894
2.835503183872115,1.653214024653201
2.8357589828917225,1.6532004908256408
2.8362705809309374,1.6531734244401362
2.8367821789701524,1.6531463597478047
2.8368844985779953,1.6531409470125586
2.836986818185838,1.6531355343450607
2.83704876847113,1.6531322572945726
2.837110718756422,1.6531289804110523
2.837172669041714,1.6531257037114258
2.837296569612297,1.65311915086387
2.8374204701828805,1.6531125987519395
2.8375443707534638,1.6531060473756671
2.8387833764592982,1.6530405740815757
2.8400223821651327,1.6529751743903203
2.841261387870967,1.652909848335504
2.8425003935768016,1.6528445959506932
2.8548904506351476,1.6521961313157452
2.8672805076934935,1.6515550703746862
2.8796705647518395,1.6509214461851467
2.8920606218101854,1.6502952914889697
2.9044506788685314,1.649676638710462
2.9417275815113704,1.6478609106196098
2.9790044841542094,1.6461142329510765
3.0162813867970484,1.6444374342155201
3.0535582894398874,1.6428313143321605
3.0908351920827264,1.6412966436492331
3.1281120947255654,1.6398341620481889
3.136353273376428,1.6395206519553558
3.1445944520272904,1.6392107124053994
3.146242687757463,1.6391491536107352
3.1478909234876356,1.6390877379913633
3.149539159217808,1.6390264656057367
3.1499739006642473,1.6390103281770139
3.1504086421106865,1.6389942007182234
3.1508433835571257,1.6389780832304328
3.151712866450004,1.6389458781720954
3.1518867630285796,1.638939441947775
3.152060659607155,1.6389330072481378
3.152179680389708,1.6389286038945494
3.1522987011722607,1.6389242010972396
3.1524177219548135,1.6389197988562245
3.152655763519919,1.6389109960431438
3.1528938050850246,1.6389021954554392
3.15313184665013,1.638893397093242
3.1533698882152357,1.6388846009566835
3.155750303866293,1.6387967620300758
3.15813071951735,1.6387091458114946
3.160511135168407,1.6386217524317146
3.1628915508194644,1.6385345820212147
3.1652719664705216,1.6384476347101793
3.1890761229810933,1.6375904604981089
3.212880279491665,1.6367557372205053
3.236684436002237,1.6359435901067512
3.2604885925128086,1.6351541413269306
3.2842927490233804,1.6343875099463048
3.308096905533952,1.633643811881245
3.3559123466166128,1.632219696142756
3.3823510244685835,1.6314725001316743
3.3864511335833916,1.6313592043473908
3.3905512426981996,1.6312466026203025
3.3946513518130077,1.6311346954612354
3.3951014488219764,1.6311224529773238
3.395551545830945,1.6311102188704116
3.396001642839914,1.6310979931411693
3.3969018368578516,1.6310735668183365
3.3970818756614394,1.6310686855091219
3.3972282574887758,1.6310647175630082
3.397374639316112,1.6310607503092722
3.3975210211434486,1.6310567837479313
3.397813784798121,1.6310488527025082
3.3981065484527933,1.631040924426883
3.3983993121074656,1.6310329989212005
3.398692075762138,1.6310250761856044
3.4016197123088623,1.6309460012160575
3.4045473488555866,1.6308672034132778
3.407474985402311,1.6307886829205602
3.4104026219490353,1.630710439880731
3.4133302584957597,1.630632474436149
3.4426066239630053,1.629868118711048
3.471882989430251,1.6291316756008394
3.5011593548974966,1.6284232796317553
3.5304357203647423,1.6277430605084575
3.559712085831988,1.6270911430547292
3.5889884512992336,1.6264676471568125
3.677363939500604,1.6247590537805316
3.7509713416448522,1.6235365253671028
3.8245787437891003,1.62249780433927
3.8772009545834614,1.6218685795138266
3.8772078692649967,1.6218685030646076
3.877214783946532,1.6218684266170287
3.8772216986280674,1.621868350171089
3.877228613309603,1.621868273726789
3.877235527991138,1.6218681972841287
3.8772493573542093,1.6218680444020774
3.8772631867172804,1.6218678915265845
3.8772770160803516,1.6218677386576499
3.8774153097110626,1.6218662103290127
3.8775536033417737,1.6218646826562162
3.8776918969724847,1.6218631556392669
3.877830190603196,1.6218616292781711
3.87783295647581,1.621861598757771
3.877835722348424,1.6218615682376332
3.877838488221038,1.6218615377177574
3.877841254093652,1.6218615071981444
3.877844019966266,1.6218614766787935
3.8778495517114946,1.6218614156406148
3.877855083456723,1.6218613546034857
3.8778606152019517,1.6218612935674062
3.877915932654236,1.6218606832643239
3.87797125010652,1.62186007306618
3.878026567558804,1.6218594629655163
3.8780818850110883,1.6218588529423288
3.878217071006603,1.6218573624421377
3.878352257002118,1.6218558723391279
3.8784874429976326,1.6218543826402618
3.8786226289931474,1.6218528933455445
3.878893000984177,1.62184991596857
3.8791633729752064,1.621846940208235
3.879433744966236,1.6218439660645698
3.8797041169572655,1.6218409935376052
3.8824078368675594,1.6218113571932375
3.8851115567778534,1.6217818825525707
3.8878152766881473,1.6217525696460178
3.8905189965984412,1.621723418503828
3.893222716508735,1.6216944291560869
3.9202599156116738,1.6214134408745586
3.9472971147146123,1.6211486639100763
3.974334313817551,1.6209001256278068
4.00137151292049,1.6206678517356379
4.028408712023428,1.620451866277464
4.055445911126367,1.6202521916269712
4.163706685908907,1.619616467927306
4.271967460691447,1.6192436135239376
4.3,1.6191900000039483
