time,mass
0.0,30.5662737014527
1.3283457590888576e-05,30.566253651107555
2.6566915181777152e-05,30.566233600762413
0.002009059324158214,30.56324118005446
0.0039915517331346505,30.5602487593467
0.005974044142111087,30.55725633863912
0.0073541371589923386,30.55517319385471
0.008734230175873589,30.55309004904421
0.010114323192754841,30.551006904233713
0.011494416209636094,30.548923759423214
0.014254602243398596,30.544757469802164
0.0170147882771611,30.540591180181053
0.0197749743109236,30.536424890560003
0.022535160344686105,30.532258600938956
0.02529534637844861,30.52809231131791
0.030518320483305085,30.520208631548257
0.03574129458816156,30.512324951780254
0.04096426869301804,30.504441272012215
0.041290136268407635,30.503949399840614
0.04161600384379723,30.503457527669006
0.04194187141918683,30.502965655497405
0.042593606569966025,30.501981911156047
0.04271109961961655,30.501804564387612
0.04282859266926707,30.50162721761918
0.042946085718917594,30.50144987085075
0.0429930829387778,30.501378932143382
0.0430016074415326,30.501366065096168
0.0430101319442874,30.50135319820999
0.043027180949796996,30.501327464745547
0.043044229955306594,30.501301731925235
0.04306127896081619,30.50127599974905
0.043231769015912136,30.50101871341444
0.04340225907100808,30.50076149149286
0.043572749126104024,30.500504333984335
0.04374323918119997,30.500247240888864
0.04544813973215944,30.49767985265227
0.04715304028311891,30.495118905721135
0.04885794083407838,30.492564400095592
0.050562841385037846,30.4900163357756
0.052267741935997314,30.487474712761156
0.06931674744559202,30.462412754396542
0.08636575295518673,30.43799492664122
0.10341475846478143,30.414221229429163
0.12046376397437614,30.391091662765227
0.13405148296270186,30.373119105411313
0.13520251516466683,30.371615425353028
0.13535196505958608,30.371420403062476
0.13550141495450532,30.371225430267575
0.13565086484942457,30.371030506968324
0.13594976463926306,30.37064080885765
0.13600954459723075,30.370562892319114
0.13604942798339664,30.370510910827864
0.13608931136956254,30.37045892910238
0.13612919475572843,30.370406947142662
0.13620896152806022,30.37030298252051
0.13628872830039201,30.370199016961415
0.1363684950727238,30.370095050465373
0.1364482618450556,30.36999108303238
0.13724592956837364,30.36895135717046
0.1380435972916917,30.367911537613914
0.13884126501500973,30.36687162436275
0.13963893273832778,30.365831617416973
0.14761560997150816,30.355426394755263
0.15559228720468854,30.345011802631436
0.16356896443786892,30.334587841045913
0.1715456416710493,30.32415450999855
0.17952231890422968,30.313711809489348
0.245150098063253,30.227439268732265
0.31077787722227634,30.14053249928917
0.3764056563812997,30.052991500899687
0.44203343554032304,29.96481627358893
0.5076612146993463,29.876006817379437
0.5732889938583696,29.786563132271514
0.6651436371382629,29.660309960637317
0.7569982804181561,29.532814356176655
0.8488529236980493,29.40407631918513
0.9407075669779426,29.274095849637025
1.0325622102578358,29.14287294749321
1.124416853537729,29.010407612750864
1.2162714968176223,28.876699845409654
1.3524092573901265,28.676246291462938
1.373435878589166,28.645042715545273
1.377641202828974,28.6387941878459
1.3818465270687819,28.632543055975102
1.3860518513085898,28.626289319932805
1.3902571755483977,28.620032979719007
1.3919393052443207,28.617529714446405
1.3923596344122235,28.616904135542214
1.3927799635801263,28.61627853062147
1.3930230699214303,28.61591668720037
1.3931866110245894,28.615673267283064
1.3933501521277485,28.615429847299893
1.3935136932309076,28.61518642725086
1.393840775437226,28.614699586955293
1.3941678576435443,28.614212746396213
1.3944949398498627,28.613725905573673
1.394822022056181,28.613239064487676
1.3980928441193643,28.608370639137338
1.4013636661825475,28.603502187440903
1.4046344882457307,28.598633709398392
1.4079053103089139,28.593765205009802
1.411176132372097,28.588896674275126
1.4438843530039283,28.540209917890365
1.4765925736357595,28.49152052690418
1.5093007942675907,28.442828501308036
1.5420090148994219,28.394133841102786
1.574717235531253,28.345436546289232
1.6074254561630843,28.296736616867374
1.6949498725691965,28.166406790428184
1.7824742889753087,28.036058098665297
1.8699987053814209,27.905690541719107
1.957523121787533,27.775304119663282
2.045047538193645,27.644898832445005
2.132571954599757,27.51447468006152
2.1479835657823934,27.49150717709044
2.1633951769650297,27.468539089195733
2.166477499201557,27.463945401288875
2.167226439619483,27.46282922683654
2.167975380037409,27.461713051002874
2.1680504763291077,27.461601131987337
2.1681255726208066,27.46148921311948
2.1682006689125055,27.461377294430985
2.168350861495903,27.461153457592065
2.1685010540793,27.460929621470587
2.1686512466626975,27.460705786066548
2.1701531724966725,27.4584674714865
2.1716550983306475,27.45622922864986
2.1731570241646225,27.45399105755745
2.1746589499985975,27.45175295820927
2.189678208338347,27.429375910661413
2.204697466678096,27.4070060375331
2.2197167250178453,27.384643338829576
2.2347359833575946,27.362287814549113
2.249755241697344,27.339939464691714
2.321931120584605,27.232643309159204
2.3941069994718664,27.12551283563256
2.4662828783591277,27.018548043521033
2.538458757246389,26.91174893291999
2.6106346361336503,26.805115503872337
2.6828105150209116,26.69864775637836
2.699798797084458,26.67361216852491
2.7030579783673483,26.668810170644278
2.7063171596502387,26.66400851060057
2.706686059358379,26.66346504234488
2.7070549590665194,26.662921578417382
2.7074238587746597,26.662378118818076
2.707571418657916,26.66216073619032
2.7077189785411724,26.661943354255076
2.7078665384244287,26.661725973012345
2.7079255623777314,26.661639020709156
2.707984586331034,26.661552068516773
2.708043610284337,26.661465116832144
2.708127691934311,26.66134125301615
2.708211773584285,26.661217391605497
2.708295855234259,26.661093532600177
2.709136671734002,26.65985507484065
2.7099774882337453,26.658616857614646
2.7108183047334884,26.65737888092229
2.7116591212332315,26.656141144763588
2.7200672862306603,26.643777012527824
2.728475451228089,26.631436933655685
2.736883616225518,26.61912090814919
2.7452917812229467,26.606828936007645
2.7536999462203755,26.594561017231047
2.810507405038474,26.512306423306395
2.817602319578759,26.502110439799008
2.8246972341190437,26.491931582757704
2.8317921486593285,26.481769852181195
2.835253172010874,26.476818997251566
2.8354955571495437,26.47647242775798
2.8357379422882136,26.47612587825313
2.8359803274268836,26.475779348737017
2.836465097704223,26.47508634967121
2.8369498679815623,26.47439343056025
2.836959563387109,26.474379573009212
